log_id,product_id,plant_id,date_key,operator_id,defect_type,rework_hours
30472,183,5,20220218,1933,Misalignment,2.88
30473,490,6,20230921,2763,Dent,0.85
30474,95,1,20240615,305,Dent,2.13
30475,264,9,20220918,904,Misalignment,1.91
30476,236,5,20231119,1459,Dent,3.78
30477,268,9,20240806,145,Color Deviation,4.34
30478,423,6,20220629,826,Scratch,3.41
30479,79,5,20230603,655,Scratch,0.89
30480,299,5,20241031,2624,Color Deviation,2.18
30481,261,8,20240402,2021,Dent,3.69
30482,174,2,20240402,1338,Color Deviation,2.38
30483,422,6,20241202,1971,Misalignment,3.27
30484,366,6,20240614,718,Dent,0.67
30485,89,9,20220213,1728,Color Deviation,3.94
30486,327,6,20230817,117,Misalignment,2.55
30487,177,6,20230518,2342,Color Deviation,3.44
30488,329,8,20220403,1204,Scratch,4.33
30489,459,9,20240325,1005,Scratch,2.4
30490,495,8,20220404,1244,Dent,0.69
30491,409,8,20241222,594,Misalignment,2.12
30492,118,8,20230223,2475,Scratch,4.51
30493,194,6,20230317,2394,Misalignment,2.65
30494,225,2,20240605,1222,Color Deviation,2.11
30495,271,5,20220507,2201,Scratch,0.71
30496,304,1,20240129,2718,Misalignment,3.37
30497,462,8,20240711,260,Color Deviation,1.5
30498,225,10,20231123,1083,Color Deviation,5.0
30499,45,1,20240101,2995,Color Deviation,2.08
30500,27,3,20230907,393,Dent,2.36
30501,21,4,20230603,455,Scratch,2.62
30502,370,6,20231125,83,Color Deviation,2.83
30503,433,6,20221208,2640,Color Deviation,1.35
30504,221,4,20220106,2456,Color Deviation,2.29
30505,338,9,20220518,573,Scratch,2.8
30506,102,10,20230505,132,Dent,4.49
30507,1,4,20230219,1699,Misalignment,2.54
30508,157,1,20231223,435,Scratch,3.31
30509,387,5,20220525,2035,Dent,4.15
30510,271,8,20240210,2002,Dent,3.57
30511,400,2,20220720,238,Color Deviation,4.85
30512,36,3,20240819,71,Color Deviation,4.3
30513,59,6,20220405,2401,Color Deviation,2.77
30514,185,10,20240406,1281,Misalignment,2.98
30515,375,10,20220116,297,Dent,2.92
30516,94,6,20220929,414,Misalignment,1.22
30517,424,2,20241102,502,Dent,3.23
30518,485,10,20240205,2376,Misalignment,3.02
30519,410,9,20220809,947,Dent,4.44
30520,487,6,20231116,2272,Scratch,1.03
30521,48,1,20230731,196,Dent,2.19
30522,346,8,20220515,2371,Misalignment,4.5
30523,455,9,20220901,29,Color Deviation,3.38
30524,118,4,20220122,1098,Dent,4.04
30525,313,9,20230413,1536,Color Deviation,0.72
30526,108,4,20230329,578,Misalignment,4.02
30527,342,1,20241028,2342,Misalignment,4.66
30528,447,3,20220701,528,Scratch,1.84
30529,306,1,20241021,1284,Color Deviation,3.43
30530,470,2,20220817,896,Dent,3.12
30531,192,5,20240320,1374,Scratch,4.06
30532,41,3,20220530,842,Color Deviation,2.84
30533,422,10,20231008,1283,Dent,3.52
30534,429,7,20220719,1900,Misalignment,3.01
30535,465,4,20220226,2391,Color Deviation,2.45
30536,480,2,20230604,2664,Misalignment,0.89
30537,489,2,20240721,235,Dent,2.76
30538,438,4,20220708,1337,Misalignment,2.69
30539,277,3,20221213,2985,Color Deviation,4.63
30540,7,1,20230720,519,Dent,2.18
30541,388,9,20241201,1305,Color Deviation,3.81
30542,113,5,20230812,1927,Misalignment,3.76
30543,24,8,20231129,1997,Scratch,3.67
30544,294,6,20230816,308,Scratch,1.6
30545,486,7,20230617,810,Misalignment,3.64
30546,119,1,20221017,76,Misalignment,2.12
30547,472,8,20220718,1964,Color Deviation,1.02
30548,24,1,20220521,285,Misalignment,0.81
30549,489,1,20231001,1909,Misalignment,2.5
30550,487,7,20241007,1181,Dent,3.89
30551,289,6,20230910,1567,Color Deviation,1.8
30552,149,7,20221216,1212,Color Deviation,2.82
30553,361,8,20230525,860,Dent,3.9
30554,375,9,20220827,22,Scratch,4.53
30555,161,4,20240922,1114,Dent,0.68
30556,123,6,20220205,1980,Dent,4.94
30557,450,3,20240320,2752,Dent,2.81
30558,141,5,20220814,417,Scratch,3.13
30559,462,8,20240401,256,Misalignment,4.32
30560,282,2,20220423,2653,Misalignment,2.75
30561,98,9,20240116,1972,Color Deviation,2.28
30562,211,2,20220227,626,Scratch,3.55
30563,137,10,20231023,1356,Scratch,0.61
30564,17,7,20220621,2585,Misalignment,1.9
30565,344,5,20220926,616,Misalignment,2.3
30566,200,8,20241201,769,Color Deviation,4.93
30567,120,7,20220924,2570,Color Deviation,1.86
30568,400,7,20221024,2258,Color Deviation,2.62
30569,370,6,20240218,2267,Color Deviation,2.09
30570,471,9,20220101,2475,Misalignment,3.53
30571,362,4,20220822,2842,Color Deviation,3.29
30572,334,2,20230104,796,Scratch,2.46
30573,170,10,20230319,1060,Misalignment,1.57
30574,479,9,20220730,1911,Color Deviation,2.13
30575,399,5,20241024,1164,Scratch,3.71
30576,141,4,20220616,1261,Color Deviation,2.67
30577,25,3,20220823,1680,Misalignment,0.72
30578,455,2,20231017,1492,Misalignment,4.05
30579,494,5,20230727,117,Scratch,3.93
30580,296,8,20240405,2785,Scratch,4.46
30581,134,5,20241002,620,Color Deviation,2.83
30582,116,4,20220214,1338,Color Deviation,0.59
30583,5,6,20240415,347,Scratch,1.67
30584,28,4,20220319,2915,Misalignment,2.83
30585,497,10,20230928,2446,Misalignment,0.94
30586,173,8,20220214,1919,Scratch,1.46
30587,19,9,20240118,1643,Dent,2.04
30588,455,4,20220208,772,Scratch,4.58
30589,250,7,20220530,629,Scratch,3.83
30590,350,5,20220712,1386,Dent,1.3
30591,325,9,20240603,2100,Dent,2.72
30592,129,5,20240204,2861,Dent,3.77
30593,62,7,20230524,76,Misalignment,3.97
30594,34,1,20221018,1633,Color Deviation,2.55
30595,75,8,20241223,207,Misalignment,2.09
30596,353,3,20230125,2306,Color Deviation,1.79
30597,500,6,20220401,1539,Color Deviation,2.06
30598,71,3,20240928,1305,Dent,0.89
30599,184,5,20241009,1403,Dent,4.71
30600,218,4,20240602,2969,Misalignment,4.41
30601,195,7,20230522,469,Misalignment,0.78
30602,362,8,20230911,2084,Dent,1.84
30603,68,1,20230616,627,Misalignment,3.52
30604,161,9,20241011,699,Color Deviation,4.68
30605,233,1,20240929,2892,Color Deviation,4.56
30606,207,10,20240507,2332,Scratch,2.79
30607,80,8,20220820,396,Scratch,2.17
30608,367,10,20220201,212,Misalignment,1.78
30609,13,3,20240627,1862,Color Deviation,0.87
30610,323,10,20230726,2550,Color Deviation,1.54
30611,145,3,20221021,1810,Color Deviation,2.05
30612,499,8,20240418,2341,Scratch,2.13
30613,389,7,20221108,1530,Scratch,1.97
30614,187,9,20220906,1881,Dent,3.78
30615,96,3,20240728,1550,Misalignment,1.62
30616,100,6,20240111,1042,Dent,3.82
30617,98,1,20221229,864,Scratch,4.9
30618,395,2,20221127,1518,Scratch,1.82
30619,398,6,20230125,1874,Color Deviation,0.99
30620,72,3,20220321,70,Misalignment,2.66
30621,279,7,20220615,622,Scratch,4.01
30622,313,1,20231006,459,Misalignment,2.69
30623,58,5,20241121,2372,Dent,2.57
30624,483,6,20220513,1638,Misalignment,3.81
30625,254,5,20230729,2625,Dent,3.26
30626,92,2,20231018,1272,Scratch,0.82
30627,99,6,20231206,2913,Scratch,0.87
30628,391,10,20241212,1877,Dent,3.13
30629,242,7,20230308,767,Dent,3.33
30630,301,1,20230515,1462,Color Deviation,3.86
30631,100,7,20240114,866,Dent,2.07
30632,385,5,20230424,2820,Color Deviation,2.34
30633,54,9,20240101,1063,Color Deviation,4.1
30634,331,5,20221013,2933,Color Deviation,2.37
30635,185,7,20240204,2701,Color Deviation,3.39
30636,94,7,20221103,2597,Dent,3.9
30637,479,7,20230618,513,Color Deviation,1.17
30638,206,6,20230309,2638,Dent,3.32
30639,255,6,20221102,864,Misalignment,2.35
30640,415,7,20241225,647,Color Deviation,3.37
30641,450,6,20221222,205,Misalignment,4.65
30642,180,3,20220818,1393,Dent,4.8
30643,496,9,20231211,1299,Color Deviation,1.41
30644,8,6,20221006,225,Misalignment,3.64
30645,220,7,20230228,2907,Color Deviation,4.57
30646,338,5,20230726,1918,Color Deviation,2.79
30647,352,9,20221020,1072,Color Deviation,3.13
30648,279,8,20221215,724,Color Deviation,3.97
30649,452,3,20220301,2488,Misalignment,1.59
30650,455,2,20220808,1683,Misalignment,2.98
30651,302,3,20240423,764,Misalignment,2.08
30652,207,6,20240730,607,Color Deviation,4.33
30653,314,9,20230403,141,Color Deviation,0.51
30654,360,9,20240625,206,Dent,1.94
30655,208,5,20240404,1247,Dent,2.58
30656,296,1,20220508,192,Color Deviation,0.89
30657,103,1,20230915,1733,Color Deviation,1.09
30658,290,6,20230422,2908,Scratch,3.08
30659,263,8,20220916,778,Misalignment,2.43
30660,97,8,20230827,2051,Scratch,2.74
30661,389,2,20220302,1077,Scratch,3.86
30662,179,4,20221023,501,Color Deviation,1.56
30663,75,1,20241206,2374,Scratch,2.16
30664,383,4,20241228,1331,Misalignment,4.62
30665,273,1,20221125,1335,Scratch,4.24
30666,395,3,20220722,813,Color Deviation,3.74
30667,69,1,20220824,478,Misalignment,4.77
30668,84,8,20241021,194,Misalignment,4.04
30669,459,6,20230506,1835,Misalignment,2.77
30670,498,3,20230903,2481,Dent,0.69
30671,126,7,20241229,2295,Misalignment,1.4
30672,188,3,20220621,1793,Misalignment,4.27
30673,302,6,20221130,1714,Misalignment,0.77
30674,158,3,20230301,594,Dent,1.73
30675,43,1,20230302,1609,Misalignment,2.49
30676,155,2,20230406,1350,Misalignment,3.59
30677,242,8,20221104,2064,Color Deviation,1.12
30678,368,7,20240429,2735,Dent,3.82
30679,16,4,20220203,559,Scratch,1.71
30680,9,10,20230604,2596,Color Deviation,2.92
30681,230,1,20230518,2130,Misalignment,2.95
30682,496,7,20240420,910,Scratch,2.77
30683,437,2,20230419,1179,Misalignment,2.64
30684,326,1,20220525,2672,Scratch,2.53
30685,419,10,20230908,2673,Scratch,3.95
30686,493,8,20230305,2028,Scratch,3.34
30687,51,1,20241015,2316,Color Deviation,4.26
30688,8,2,20230822,1510,Misalignment,2.7
30689,41,3,20230427,2012,Misalignment,1.04
30690,224,3,20220105,2740,Scratch,2.87
30691,50,6,20230215,2230,Scratch,3.06
30692,29,5,20240918,1252,Scratch,3.23
30693,67,1,20221001,2717,Color Deviation,3.23
30694,130,1,20220916,512,Misalignment,1.53
30695,446,1,20220911,99,Dent,2.66
30696,101,3,20230802,2159,Color Deviation,3.77
30697,253,9,20240719,1762,Color Deviation,3.75
30698,449,7,20220815,1728,Dent,3.18
30699,424,7,20230217,2073,Color Deviation,4.65
30700,377,4,20220313,2278,Misalignment,4.31
30701,35,7,20230222,1725,Dent,1.99
30702,419,9,20230825,757,Misalignment,3.57
30703,356,7,20230518,1498,Scratch,0.84
30704,119,9,20240115,2467,Dent,3.77
30705,380,2,20240308,2990,Dent,4.04
30706,259,9,20220110,12,Scratch,1.77
30707,80,8,20241208,1633,Color Deviation,1.94
30708,37,4,20220128,1574,Color Deviation,1.45
30709,340,7,20230313,97,Dent,4.6
30710,429,2,20221221,2625,Scratch,3.5
30711,399,9,20220823,2555,Dent,0.94
30712,88,7,20240714,997,Color Deviation,4.22
30713,291,1,20240207,2639,Color Deviation,2.28
30714,135,2,20230923,1470,Dent,2.59
30715,328,2,20221203,1953,Dent,2.89
30716,178,6,20240830,1096,Dent,2.15
30717,291,5,20231216,458,Misalignment,4.88
30718,222,3,20241005,2218,Scratch,4.34
30719,25,5,20240129,398,Misalignment,1.99
30720,480,5,20220226,1626,Color Deviation,0.81
30721,497,2,20220505,188,Scratch,4.4
30722,276,4,20220112,836,Color Deviation,1.82
30723,229,10,20240508,2533,Misalignment,4.47
30724,257,1,20230429,1791,Misalignment,3.13
30725,407,2,20220118,971,Misalignment,1.69
30726,274,6,20220608,1494,Scratch,3.43
30727,267,1,20221129,884,Color Deviation,3.9
30728,21,6,20230222,1122,Dent,0.71
30729,15,3,20240504,2293,Misalignment,2.42
30730,329,4,20240204,2476,Dent,2.61
30731,9,5,20230930,856,Scratch,4.72
30732,193,5,20230204,1995,Scratch,2.63
30733,85,6,20231005,2169,Misalignment,1.19
30734,127,3,20241231,2919,Color Deviation,1.55
30735,389,4,20221120,1883,Misalignment,4.53
30736,325,8,20240902,2857,Color Deviation,4.71
30737,169,5,20230104,2407,Scratch,3.84
30738,138,4,20230804,1938,Scratch,3.3
30739,359,10,20231003,1873,Scratch,1.11
30740,325,9,20240327,1058,Misalignment,3.17
30741,215,3,20240911,689,Dent,1.76
30742,215,9,20220206,364,Color Deviation,4.88
30743,41,8,20221004,1053,Dent,1.83
30744,240,7,20231011,80,Color Deviation,1.5
30745,169,9,20230522,1931,Misalignment,0.9
30746,376,3,20221208,1569,Color Deviation,3.41
30747,77,6,20230901,2763,Scratch,3.8
30748,262,4,20240125,693,Color Deviation,2.79
30749,456,6,20230203,530,Dent,2.92
30750,342,2,20220807,2359,Scratch,0.94
30751,163,6,20231231,597,Scratch,0.8
30752,355,3,20220101,2951,Color Deviation,4.18
30753,326,2,20241217,753,Misalignment,3.79
30754,337,8,20230413,1583,Scratch,1.07
30755,35,1,20240609,2180,Scratch,0.98
30756,30,5,20241117,430,Color Deviation,1.86
30757,283,5,20240219,847,Color Deviation,2.57
30758,356,5,20240914,2934,Dent,1.62
30759,437,2,20220203,1448,Dent,2.39
30760,94,4,20230519,167,Misalignment,2.84
30761,3,10,20220111,2453,Dent,4.2
30762,286,10,20230526,453,Dent,2.21
30763,234,7,20240318,766,Misalignment,4.49
30764,96,1,20220308,2962,Misalignment,2.27
30765,95,4,20220308,2415,Scratch,1.37
30766,389,1,20220501,447,Scratch,1.28
30767,340,8,20240613,2821,Misalignment,1.7
30768,76,5,20241125,2760,Dent,4.33
30769,271,8,20220329,119,Color Deviation,2.67
30770,131,10,20220417,1622,Misalignment,1.9
30771,234,6,20241120,1695,Dent,1.66
30772,193,8,20230108,2259,Color Deviation,2.16
30773,437,5,20221018,201,Color Deviation,1.22
30774,303,10,20220211,60,Misalignment,4.81
30775,229,7,20220425,1305,Misalignment,3.41
30776,314,3,20220116,2632,Scratch,3.8
30777,460,1,20240120,543,Color Deviation,1.86
30778,37,9,20221111,8,Dent,2.52
30779,191,10,20240313,1680,Scratch,3.54
30780,68,6,20240808,2364,Color Deviation,3.93
30781,442,10,20221105,1707,Dent,1.31
30782,271,8,20220825,1223,Color Deviation,1.51
30783,227,6,20240724,889,Dent,2.05
30784,71,6,20220629,713,Color Deviation,4.81
30785,57,7,20221019,235,Dent,1.87
30786,319,10,20221224,216,Misalignment,3.77
30787,480,5,20240510,906,Misalignment,1.75
30788,70,2,20230120,466,Misalignment,3.68
30789,22,3,20240612,963,Dent,3.09
30790,262,10,20231221,726,Misalignment,3.83
30791,266,6,20240601,562,Scratch,3.32
30792,49,4,20241122,1010,Dent,4.74
30793,260,6,20220317,200,Scratch,3.96
30794,290,7,20220929,2002,Color Deviation,1.21
30795,325,9,20230228,590,Misalignment,3.79
30796,198,1,20231107,1469,Scratch,3.94
30797,48,2,20240615,1885,Misalignment,2.36
30798,307,7,20220114,2968,Dent,2.66
30799,168,5,20220307,1214,Misalignment,4.49
30800,479,3,20230302,1572,Dent,1.68
30801,474,3,20220514,2965,Dent,1.95
30802,231,5,20230909,927,Dent,4.09
30803,86,9,20220618,2436,Scratch,1.3
30804,454,5,20231008,2228,Color Deviation,2.6
30805,87,2,20220613,1783,Misalignment,4.64
30806,33,5,20220528,2575,Misalignment,2.96
30807,116,5,20220301,1590,Misalignment,1.35
30808,482,5,20230416,1695,Dent,3.53
30809,273,10,20241101,537,Color Deviation,1.16
30810,99,5,20231206,984,Color Deviation,1.85
30811,292,3,20230611,2227,Misalignment,1.82
30812,360,7,20240219,2601,Scratch,2.94
30813,388,7,20221209,2463,Color Deviation,0.99
30814,498,6,20240320,1077,Scratch,1.18
30815,41,2,20240420,2652,Misalignment,4.92
30816,57,2,20230203,2938,Color Deviation,3.6
30817,152,2,20220808,1303,Color Deviation,1.76
30818,475,6,20240608,429,Scratch,1.02
30819,323,5,20240723,2291,Misalignment,1.24
30820,456,3,20240531,1303,Color Deviation,1.37
30821,140,6,20240909,1276,Dent,2.34
30822,92,4,20220611,667,Scratch,0.57
30823,476,5,20231015,1372,Scratch,3.83
30824,210,10,20241230,2256,Color Deviation,3.45
30825,28,5,20220907,2997,Color Deviation,0.6
30826,217,6,20230112,2474,Misalignment,2.41
30827,437,1,20241124,1030,Misalignment,0.74
30828,128,9,20241020,1245,Dent,3.62
30829,105,4,20230503,550,Dent,4.3
30830,168,5,20221031,2495,Scratch,3.28
30831,150,5,20230514,1621,Dent,3.18
30832,307,2,20220705,2325,Scratch,2.49
30833,49,5,20221130,2019,Scratch,4.99
30834,114,6,20230818,729,Scratch,2.09
30835,151,7,20230327,2620,Color Deviation,1.3
30836,175,1,20240427,1339,Misalignment,3.98
30837,441,6,20230216,459,Dent,1.04
30838,27,1,20240810,2196,Scratch,2.77
30839,151,7,20230506,2135,Misalignment,3.58
30840,262,9,20231221,2619,Color Deviation,2.06
30841,230,4,20221020,1881,Dent,3.36
30842,56,10,20220220,1487,Color Deviation,3.84
30843,194,10,20220104,2654,Color Deviation,4.56
30844,216,1,20240503,1537,Color Deviation,3.26
30845,126,2,20230619,847,Misalignment,4.33
30846,232,1,20240207,1276,Color Deviation,2.86
30847,67,6,20220730,1192,Scratch,1.33
30848,184,10,20220322,68,Color Deviation,3.44
30849,275,6,20230419,1868,Scratch,1.67
30850,464,7,20241008,1478,Misalignment,3.12
30851,320,1,20240716,2205,Scratch,4.99
30852,104,7,20220903,2847,Scratch,2.03
30853,149,4,20220822,2271,Color Deviation,1.83
30854,500,8,20221209,1552,Scratch,2.94
30855,250,5,20230615,589,Misalignment,3.54
30856,317,6,20240923,1201,Color Deviation,3.66
30857,92,4,20241003,1444,Dent,2.38
30858,352,6,20241203,919,Misalignment,2.68
30859,183,6,20221028,2889,Misalignment,1.33
30860,71,7,20240926,712,Dent,2.08
30861,103,9,20220918,1924,Scratch,3.66
30862,383,5,20240730,167,Misalignment,4.05
30863,289,7,20231214,2559,Color Deviation,4.05
30864,236,7,20230831,87,Misalignment,3.69
30865,287,2,20240821,1060,Scratch,4.93
30866,271,7,20231108,138,Misalignment,1.13
30867,175,7,20240722,2935,Color Deviation,2.21
30868,389,4,20220328,2420,Color Deviation,1.88
30869,36,1,20221011,1209,Scratch,2.27
30870,17,2,20230926,354,Misalignment,1.08
30871,391,7,20231229,2131,Scratch,3.62
30872,103,4,20240622,447,Misalignment,4.34
30873,275,6,20231127,1787,Misalignment,4.23
30874,356,5,20230324,159,Scratch,4.43
30875,250,1,20221123,290,Misalignment,3.0
30876,313,8,20221016,1012,Scratch,3.16
30877,122,4,20220508,136,Dent,3.56
30878,114,4,20220721,1688,Misalignment,4.44
30879,483,6,20230604,2872,Scratch,2.36
30880,345,3,20230517,2610,Dent,3.36
30881,138,1,20221009,2720,Scratch,2.33
30882,433,9,20241024,2925,Scratch,2.49
30883,340,1,20230517,21,Color Deviation,2.61
30884,450,6,20220404,2097,Scratch,2.6
30885,109,7,20240723,932,Color Deviation,2.52
30886,160,5,20241024,1478,Dent,0.85
30887,351,2,20230106,831,Misalignment,0.91
30888,158,3,20230330,73,Scratch,2.67
30889,45,4,20240320,2320,Dent,2.27
30890,294,9,20221011,2647,Misalignment,1.5
30891,402,3,20220122,2564,Dent,3.2
30892,201,8,20221214,1636,Dent,3.21
30893,491,10,20230116,2257,Scratch,4.18
30894,40,8,20220602,729,Misalignment,4.11
30895,464,9,20230204,1441,Dent,0.73
30896,160,8,20240513,1795,Color Deviation,3.4
30897,379,2,20230311,1029,Color Deviation,4.6
30898,136,5,20241114,2534,Color Deviation,3.39
30899,492,2,20231214,1986,Dent,2.86
30900,27,7,20230918,2611,Scratch,2.7
30901,91,2,20241205,369,Scratch,2.81
30902,500,2,20240729,2992,Dent,2.65
30903,40,8,20220603,1465,Dent,4.74
30904,218,4,20231223,1118,Scratch,2.57
30905,438,1,20220211,2464,Misalignment,3.66
30906,128,8,20220804,2398,Misalignment,1.69
30907,240,7,20230802,1156,Color Deviation,3.58
30908,41,6,20231002,1936,Misalignment,4.85
30909,335,10,20220813,1934,Dent,1.36
30910,359,9,20220809,1917,Dent,1.9
30911,358,7,20240923,1972,Color Deviation,0.65
30912,485,9,20240520,344,Dent,1.39
30913,183,6,20230620,2409,Dent,1.73
30914,315,3,20221021,1961,Scratch,4.55
30915,122,6,20230703,1381,Scratch,3.19
30916,283,6,20240306,2953,Scratch,4.42
30917,431,2,20231115,381,Misalignment,3.3
30918,247,8,20220929,964,Misalignment,2.71
30919,185,4,20220628,2803,Color Deviation,2.78
30920,169,4,20220102,1380,Color Deviation,1.37
30921,99,5,20220808,2921,Scratch,3.79
30922,54,7,20231110,1125,Color Deviation,4.28
30923,302,1,20231106,1922,Color Deviation,1.46
30924,12,1,20220922,723,Dent,1.81
30925,115,2,20220313,2771,Color Deviation,1.25
30926,221,3,20220225,1190,Color Deviation,4.91
30927,360,1,20241029,2232,Scratch,3.73
30928,158,4,20220713,1134,Color Deviation,1.82
30929,368,1,20220328,793,Color Deviation,3.45
30930,113,1,20230221,2158,Misalignment,3.67
30931,32,6,20230223,225,Misalignment,1.39
30932,174,3,20220215,2311,Scratch,4.77
30933,471,4,20241012,1492,Scratch,0.57
30934,358,9,20230928,1107,Misalignment,1.86
30935,91,4,20220805,245,Dent,1.08
30936,184,3,20241031,1111,Scratch,4.81
30937,207,6,20231130,2962,Dent,2.88
30938,50,8,20231108,2804,Dent,4.71
30939,433,4,20230524,1391,Misalignment,1.21
30940,108,5,20230707,867,Color Deviation,3.7
30941,245,6,20240201,2762,Dent,4.2
30942,109,5,20240111,910,Misalignment,3.34
30943,333,6,20241123,2733,Scratch,1.09
30944,346,3,20240319,604,Misalignment,4.0
30945,332,10,20230704,838,Scratch,3.71
30946,47,1,20241107,427,Dent,3.88
30947,30,5,20220902,1914,Dent,3.53
30948,157,4,20230920,2083,Scratch,4.3
30949,380,9,20230423,1231,Color Deviation,4.87
30950,277,6,20220816,1620,Dent,1.5
30951,336,3,20230322,2294,Color Deviation,2.91
30952,167,8,20220416,2212,Color Deviation,4.07
30953,357,1,20240104,2936,Scratch,2.44
30954,381,8,20230809,1107,Misalignment,4.64
30955,394,4,20231022,2212,Scratch,2.36
30956,183,4,20240313,2975,Color Deviation,1.25
30957,298,5,20230721,2506,Dent,1.9
30958,420,7,20220329,986,Color Deviation,1.52
30959,245,5,20230410,1384,Dent,2.23
30960,457,2,20241218,217,Scratch,4.93
30961,410,2,20240130,600,Dent,1.24
